id,speed
26,37.61
45,22.06
174,28.10
178,36.16
182,42.30
37,34.80
187,28.65
26,21.10
13,32.30
18,20.64
27,37.25
150,37.09
62,34.12
98,33.44
40,30.26
37,26.81
19,26.54
151,36.63
13,23.74
196,30.10
21,26.21
8,24.66
149,40.57
189,31.08
174,24.15
66,24.77
35,35.10
7,23.95
80,33.63
67,29.68
3,38.57
72,39.79
33,29.62
114,39.49
195,23.88
38,33.77
18,20.22
179,23.49
61,42.32
34,21.33
152,33.68
108,29.09
23,33.95
127,33.27
42,34.49
105,23.79
93,37.14
161,28.42
90,40.68
194,31.60
194,31.69
82,34.14
153,23.18
196,39.20
152,24.79
43,25.37
176,22.80
189,22.05
104,31.51
155,21.58
84,32.13
54,34.21
149,26.54
41,41.64
100,36.93
176,43.12
190,21.20
115,42.15
185,29.00
152,43.43
35,25.11
146,42.62
58,25.69
125,35.42
171,28.47
198,26.62
175,27.06
149,36.86
107,35.44
91,43.75
77,38.51
95,21.98
21,39.33
162,26.43
61,42.17
84,32.09
153,29.04
165,39.31
55,37.16
168,37.58
127,29.10
34,28.79
33,22.91
176,40.76
95,43.26
131,37.84
172,37.61
101,26.12
142,21.52
33,30.17
67,20.89
150,29.48
90,26.82
88,21.87
2,34.04
103,41.46
54,26.86
4,28.52
121,32.42
179,35.51
135,35.64
125,42.62
98,28.28
185,32.06
150,22.54
158,20.74
31,30.40
131,35.80
28,40.28
48,34.59
95,27.48
30,30.78
194,31.45
161,21.21
44,30.71
30,38.79
6,23.04
79,37.45
138,29.97
117,37.04
190,23.57
60,22.98
160,31.83
115,39.32
131,42.45
19,38.76
170,20.66
75,24.67
128,43.54
120,21.28
160,29.96
169,43.35
49,32.66
148,24.72
196,27.11
184,25.19
62,33.21
117,21.90
88,34.00
123,22.45
44,39.04
43,25.26
145,42.66
112,28.32
18,34.64
109,20.25
35,34.94
82,43.74
187,26.00
125,42.68
183,23.23
200,35.20
166,31.49
165,28.11
187,30.25
83,25.32
5,36.08
187,27.90
74,28.77
79,43.08
150,41.03
69,41.58
137,38.86
111,31.09
155,26.38
155,30.99
162,27.90
34,41.07
59,40.63
90,32.53
114,29.48
79,34.04
166,21.24
109,42.38
59,30.86
74,21.35
68,39.40
195,28.62
194,30.82
150,22.99
3,28.76
136,28.64
149,36.30
33,41.56
128,32.48
123,43.17
23,21.40
149,28.37
3,24.84
164,28.88
168,34.76
24,31.89
120,21.48
54,35.44
60,43.40
194,43.25
133,24.45
33,40.69
77,20.47
181,27.02
165,26.85
2,28.56
73,35.60
181,26.20
120,34.88
123,30.87
138,23.99
163,22.36
143,27.00
89,38.80
22,43.38
192,38.50
44,23.54
188,42.93
23,37.19
21,30.43
52,42.55
5,20.49
155,20.06
84,34.44
163,38.27
60,31.67
17,39.65
21,27.71
79,32.86
86,39.63
119,40.92
38,25.38
23,31.27
186,32.56
190,30.70
145,37.10
98,30.25
163,31.74
30,23.04
37,28.97
116,20.29
179,26.29
19,28.60
117,40.79
21,28.57
156,24.60
64,42.35
128,41.17
185,28.16
128,33.54
103,24.25
142,41.35
138,30.66
84,20.41
1,36.87
21,36.59
182,31.27
126,25.70
94,25.36
17,27.28
165,25.65
94,41.02
115,26.27
139,35.26
130,27.17
43,35.34
162,34.88
143,38.24
50,32.52
92,42.96
57,22.46
181,20.50
79,43.23
158,20.96
132,34.19
190,33.97
10,30.03
166,28.54
178,20.21
42,36.06
26,35.04
125,24.22
11,26.44
66,37.03
171,23.16
85,42.27
78,41.95
28,24.93
110,37.74
113,37.64
135,20.80
141,31.33
171,20.52
190,29.38
189,24.81
113,28.14
123,27.93
113,23.37
84,30.80
39,40.31
55,38.23
21,20.00
98,23.47
88,41.27
30,33.95
157,36.76
150,31.04
40,36.16
193,31.15
85,29.87
44,27.02
151,37.22
142,36.84
73,27.72
72,26.85
182,22.17
156,40.55
62,28.66
49,42.05
53,28.07
113,22.47
23,25.27
106,24.70
75,21.11
138,26.20
162,35.67
154,30.22
108,35.94
17,23.65
75,22.36
66,40.39
63,30.41
98,32.60
131,35.37
197,29.07
40,43.75
188,26.89
194,23.07
8,22.17
104,36.89
126,42.62
64,40.70
52,39.79
145,30.06
98,38.90
87,38.57
80,35.14
69,38.12
2,28.95
97,22.07
122,30.11
164,28.84
121,34.85
136,28.95
92,43.21
43,31.75
144,31.34
58,39.78
29,22.35
119,31.19
197,34.35
127,34.31
78,24.87
164,32.71
200,35.94
63,43.98
18,26.21
130,30.78
2,37.82
194,37.14
1,43.55
10,31.34
97,30.16
25,38.39
1,37.39
97,26.39
15,34.41
113,27.44
159,40.66
163,32.11
59,25.35
18,43.73
55,32.50
187,21.67
170,42.47
154,42.22
61,42.43
44,40.83
71,32.82
137,38.05
13,22.34
136,23.34
118,31.40
194,32.03
121,29.46
157,31.85
78,31.67
119,35.98
14,34.95
188,41.85
198,22.91
156,27.11
133,36.54
46,39.45
31,43.04
142,34.26
169,43.54
19,24.57
8,28.25
109,31.39
126,21.55
154,37.78
79,23.31
151,41.08
127,41.16
59,27.36
59,27.16
37,29.06
74,26.72
78,33.54
200,37.86
27,25.05
67,42.02
200,42.36
101,37.07
62,34.62
61,33.52
61,27.31
197,36.65
111,24.74
180,39.91
150,29.89
178,35.21
136,23.55
158,38.12
183,33.59
36,20.79
118,23.39
114,43.46
192,20.58
34,38.01
184,43.84
171,35.02
110,29.31
163,34.67
86,23.77
194,28.33
170,29.14
7,43.53
70,32.96
50,23.01
79,24.24
158,42.49
9,38.64
134,28.39
44,35.09
97,37.93
36,39.11
165,42.75
176,24.38
111,23.42
196,40.31
164,38.43
165,31.47
43,42.86
9,43.41
168,20.46
121,22.55
50,24.50
153,40.79
112,24.53
50,23.39
175,35.56
126,32.78
27,41.66
67,36.92
97,21.98
200,35.84
97,24.42
14,43.10
73,30.54
20,21.13
3,43.04
7,25.30
56,35.85
28,31.45
63,30.33
7,42.81
175,25.29
58,42.48
184,26.65
73,30.81
7,25.26
170,31.28
177,24.81
23,38.46
68,38.97
62,38.46
101,39.44
66,25.27
144,42.82
91,36.80
74,41.28
2,25.76
34,26.46
23,39.57
144,24.88
144,33.18
31,37.57
133,41.99
57,40.66
113,33.39
90,34.15
83,35.54
81,22.28
171,34.04
197,30.87
161,23.39
141,35.41
2,35.04
163,34.72
45,22.93
96,42.63
175,33.17
155,39.61
72,41.40
161,32.29
11,22.25
120,31.32
48,26.78
198,31.02
23,29.62
98,28.18
60,29.27
8,20.97
107,35.25
182,30.67
105,37.17
31,34.91
90,26.47
199,20.40
73,36.78
36,36.90
112,40.24
164,39.77
90,35.08
61,34.20
58,35.84
135,37.22
143,42.33
79,22.65
5,32.58
18,20.55
56,29.19
170,39.42
149,43.72
190,27.84
111,32.47
33,25.63
137,42.08
38,22.58
135,22.88
68,29.28
97,34.29
163,20.50
84,37.23
84,33.88
84,20.85
143,36.33
138,42.63
13,30.73
58,28.45
199,31.69
90,39.12
36,41.49
140,20.25
144,26.10
58,34.72
116,31.74
51,20.31
87,35.50
195,29.25
145,27.15
158,23.11
171,28.54
94,42.99
47,20.19
172,41.13
147,31.25
28,23.11
50,25.91
102,30.36
122,33.23
48,31.29
196,33.32
143,24.67
86,29.50
25,22.19
3,22.87
107,41.76
186,21.67
153,40.00
61,33.53
152,21.38
44,32.76
154,28.44
16,30.35
9,41.55
111,38.72
87,43.88
151,21.12
58,36.29
81,30.45
66,42.13
4,38.13
175,28.19
85,43.26
66,32.86
78,31.63
137,35.15
144,40.67
150,36.88
177,28.21
50,28.03
114,24.76
149,32.10
19,20.07
195,37.67
194,43.93
46,23.93
194,25.45
38,38.80
75,42.04
34,26.94
14,28.18
151,30.06
144,35.75
44,29.13
200,38.55
16,32.90
154,32.13
97,37.75
9,34.87
70,36.40
128,28.68
195,41.59
124,27.60
103,37.28
155,41.64
54,27.15
189,35.99
62,43.19
9,30.02
167,23.21
130,32.13
104,23.47
179,32.82
38,38.04
98,39.79
86,36.47
73,33.52
152,34.64
146,40.56
183,34.11
186,22.49
37,27.19
38,22.18
